,name,iata_code,iso_country,latitude,longitude
3887,Telluride Regional Airport,TEX,US,37.9538002,-107.9079971
3888,Tullahoma Regional Arpt/Wm Northern Field,THA,US,35.38010025,-86.24639893
3889,Thompson Falls Airport,THM,US,47.573501586914,-115.28099822998
3890,York Airport,THV,US,39.917,-76.873001
3891,Tinker Air Force Base,TIK,US,35.4147,-97.386597
3892,Tacoma Narrows Airport,TIW,US,47.26789856,-122.5780029
3893,Space Coast Regional Airport,TIX,US,28.514799118042,-80.799201965332
3894,Kennett Memorial Airport,KNT,US,36.2258987427,-90.0365982056
3895,Tallahassee Regional Airport,TLH,US,30.3965,-84.350304
3896,Mefford Field,TLR,US,36.15629959,-119.3259964
3897,Henry Tift Myers Airport,TMA,US,31.4290008545,-83.4885025024
3898,Miami Executive Airport,TMB,US,25.6479,-80.4328
3899,Tillamook Airport,OTK,US,45.4182014465,-123.814002991
3900,Twentynine Palms Airport,TNP,US,34.133901,-115.947347
3901,Dade Collier Training and Transition Airport,TNT,US,25.861799240112,-80.897003173828
3902,Newton Municipal Airport,TNU,US,41.6744,-93.021698
3903,Tonopah Test Range Airport,XSD,US,37.7988014221,-116.78099823
3904,Zamperini Field,TOA,US,33.803398132324,-118.33999633789
3905,Toccoa Airport - R.G. Letourneau Field,TOC,US,34.5938,-83.295799
3906,Troy Municipal Airport at N Kenneth Campbell Field,TOI,US,31.860399,-86.012101
3907,Eugene F. Kranz Toledo Express Airport,TOL,US,41.5868,-83.8078
3908,Philip Billard Municipal Airport,TOP,US,39.069899,-95.622606
3909,Torrington Municipal Airport,TOR,US,42.0644989,-104.1529999
3910,Tampa International Airport,TPA,US,27.975500106811523,-82.533203125
3911,Peter O Knight Airport,TPF,US,27.915599822998,-82.44930267334
3912,Tonopah Airport,TPH,US,38.06019974,-117.086998
3913,Draughon Miller Central Texas Regional Airport,TPL,US,31.15250015258789,-97.40779876708984
3914,Tri-Cities Regional TN/VA Airport,TRI,US,36.475201,-82.407401
3915,Truckee Tahoe Airport,TKF,US,39.3199996948,-120.13999939
3916,Terrell Municipal Airport,TRL,US,32.709201812744,-96.267402648926
3917,Jacqueline Cochran Regional Airport,TRM,US,33.62670135498,-116.16000366211
3918,Tehachapi Municipal Airport,TSP,US,35.134998321533,-118.43900299072
3919,Portland Troutdale Airport,TTD,US,45.54940032959,-122.40100097656
3920,Trenton Mercer Airport,TTN,US,40.27669906616211,-74.8134994506836
3921,Tulsa International Airport,TUL,US,36.19839859008789,-95.88809967041016
3922,Tupelo Regional Airport,TUP,US,34.26810073852539,-88.7698974609375
3923,Tucson International Airport / Morris Air National Guard Base,TUS,US,32.115004,-110.938053
3924,Cherry Capital Airport,TVC,US,44.74140167236328,-85.58219909667969
3925,Thief River Falls Regional Airport,TVF,US,48.06570053,-96.18499756
3926,Thomasville Regional Airport,TVI,US,30.901599884033,-83.881301879883
3927,Lake Tahoe Airport,TVL,US,38.89390182495117,-119.99500274658205
3928,Joslin Field Magic Valley Regional Airport,TWF,US,42.4818,-114.487999
3929,Texarkana Regional Airport (Webb Field),TXK,US,33.453701,-93.990997
3930,Taylor Airport,TYZ,US,34.45280075,-110.1149979
3931,Tyler Pounds Regional Airport,TYR,US,32.35409927368164,-95.40239715576172
3932,McGhee Tyson Airport,TYS,US,35.811001,-83.994003
3933,Bullfrog Basin Airport,BFG,US,37.547827,-110.712898
3934,J. Randy McKnight Nephi Municipal Airport,NPH,US,39.73681,-111.870063
3935,Green River Municipal Airport,RVR,US,38.9613990784,-110.226997375
3936,Panguitch Municipal Airport,PNU,US,37.84519958,-112.3919983
3937,Cascade Airport,ICS,US,44.4938011169,-116.01599884
3938,Columbus Lowndes County Airport,UBS,US,33.4654006958,-88.3803024292
3939,Everett-Stewart Regional Airport,UCY,US,36.38180161,-88.98539734
3940,Bermuda Dunes Airport,UDD,US,33.748401641846,-116.27500152588
3941,Waukesha County Airport,UES,US,43.041000366211,-88.237098693848
3942,Waukegan National Airport,UGN,US,42.422199249268,-87.867897033691
3943,Quillayute Airport,UIL,US,47.936599731445,-124.56300354004
3944,Quincy Regional Baldwin Field,UIN,US,39.94269943,-91.19460297
3945,Wilkes County Airport,IKB,US,36.2228012085,-81.09829711910001
3946,Ukiah Municipal Airport,UKI,US,39.125999,-123.200996
3947,Quakertown Airport,UKT,US,40.4352,-75.381897
3948,New Ulm Municipal Airport,ULM,US,44.319599151611,-94.502296447754
3949,Ohio University Snyder Field,ATO,US,39.2109985352,-82.23139953610001
3950,Dodge County Airport,UNU,US,43.42660141,-88.70320129
3951,University Park Airport,SCE,US,40.849374,-77.84852
3952,Franklin County Airport,UOS,US,35.205101013184,-85.898101806641
3953,University Oxford Airport,UOX,US,34.384300231934,-89.536796569824
3954,Kupiano Airport,KUP,PG,-10.0736,148.218
3955,Tunica Municipal Airport,UTM,US,34.680999755859,-90.346702575684
3956,Huntsville Regional Airport,HTV,US,30.7469005585,-95.5871963501
3957,Newport State Airport,NPT,US,41.532398,-71.281502
3958,Garner Field,UVA,US,29.2112998962,-99.743598938
3959,Kuyol Airport,KUX,PG,-5.372361111110001,141.623888889
3960,Rock Hill - York County Airport,RKH,US,34.9878006,-81.05719757
3961,Moody Air Force Base,VAD,US,30.9678001404,-83.1930007935
3962,South Jersey Regional Airport,LLY,US,39.942902,-74.845703
3963,Vandenberg Air Force Base,VBG,US,34.737301,-120.584
3964,Victoria Regional Airport,VCT,US,28.85260009765625,-96.9185028076172
3965,Southern California Logistics Airport,VCV,US,34.597499847399995,-117.383003235
3966,Vidalia Regional Airport,VDI,US,32.192699432373,-82.371200561523
3967,Kitava Airport,KVE,PG,-8.6285,151.327
3968,Vernal Regional Airport,VEL,US,40.4408989,-109.5100021
3969,North Las Vegas Metropolitan International Airport,VGT,US,36.210701,-115.194
3970,Culberson County Airport,VHN,US,31.057800292969,-104.78399658203
3971,Rolla National Airport,VIH,US,38.1273994446,-91.7695007324
3972,Visalia Municipal Airport,VIS,US,36.318699,-119.392998
3973,Virginia Highlands Airport,VJI,US,36.687099,-82.033302
3974,Vicksburg Municipal Airport,VKS,US,32.23929977417,-90.928398132324
3975,Vandalia Municipal Airport,VLA,US,38.991500854492,-89.166198730469
3976,Valdosta Regional Airport,VLD,US,30.78249931335449,-83.27670288085938
3977,Venice Municipal Airport,VNC,US,27.071599960327,-82.440299987793
3978,Van Nuys Airport,VNY,US,34.209800720215,-118.48999786377
3979,Volk Field,VOK,US,43.938999176025,-90.253402709961
3980,Destin-Fort Walton Beach Airport,VPS,US,30.4832,-86.525398
3981,Porter County Municipal Airport,VPZ,US,41.45399857,-87.00710297
3982,Cecil Airport,VQQ,US,30.2187004089,-81.876701355
3983,Vero Beach Regional Airport,VRB,US,27.6556,-80.417901
3984,Hartness State Airport,VSF,US,43.343601,-72.517303
3985,Miller Field,VTN,US,42.85779953,-100.5479965
3986,Illinois Valley Regional Airport-Walter A Duncan Field,VYS,US,41.351898,-89.153099
3987,Gettysburg Regional Airport,GTY,US,39.841222,-77.274699
3988,Sequim Valley Airport,SQV,US,48.098098754883,-123.18699645996
3989,Grant County Airport,PGC,US,38.9948997498,-79.1458969116
3990,Wallops Flight Facility Airport,WAL,US,37.940813,-75.462255
3991,Greene County Airport,WAY,US,39.90112,-80.130733
3992,Wilkes Barre Wyoming Valley Airport,WBW,US,41.2971992493,-75.8511962891
3993,Enid Woodring Regional Airport,WDG,US,36.3791999817,-97.7910995483
3994,Barrow County Airport,WDR,US,33.98289871,-83.66739655
3995,Whiteman Airport,WHP,US,34.2593,-118.413002
3996,General William J Fox Airfield,WJF,US,34.7411,-118.219002
3997,Strother Field,WLD,US,37.168598,-97.037598
3998,Willows Glenn County Airport,WLW,US,39.51639938,-122.2180023
3999,Winnemucca Municipal Airport,WMC,US,40.8965988159,-117.805999756
4000,Robins Air Force Base,WRB,US,32.640099,-83.591904
4001,Mc Guire Air Force Base,WRI,US,40.0155983,-74.59169769
4002,Worland Municipal Airport,WRL,US,43.965698,-107.950996
4003,Condron Army Air Field,WSD,US,32.34149933,-106.4029999
4004,Westerly State Airport,WST,US,41.3496017456,-71.8033981323
4005,Watsonville Municipal Airport,WVI,US,36.9356994629,-121.790000916
4006,Waterville Robert Lafleur Airport,WVL,US,44.5331993103,-69.6754989624
4007,Cape May County Airport,WWD,US,39.0084991455,-74.9083023071
4008,West Woodward Airport,WWR,US,36.438,-99.5226667
4009,Kiwayu Airport,KWY,KE,-1.960559964179993,41.29750061035156
4010,Yellowstone Airport,WYS,US,44.68840027,-111.1179962
4011,Tampa North Aero Park Airport,KYO,US,28.2213001251,-82.37449646
4012,Northwest Arkansas Regional Airport,XNA,US,36.281898,-94.306801
4013,West Branch Community Airport,WBK,US,44.244801,-84.179802
4014,Willow Run Airport,YIP,US,42.23789978,-83.53040314
4015,Yakima Air Terminal McAllister Field,YKM,US,46.56819916,-120.5439987
4016,Chan Gurney Municipal Airport,YKN,US,42.916698455811,-97.385902404785
4017,Youngstown Warren Regional Airport,YNG,US,41.26070023,-80.67910004
4018,Krainiy Airport,BXY,KZ,45.621994,63.210773
4019,Usharal Airport,USJ,KZ,46.190767,80.830922
4020,Atbasar Airport,ATX,KZ,51.852306,68.366892
4021,Kaintiba Airport,KZF,PG,-7.50025,146.033833333
4022,Zephyrhills Municipal Airport,ZPH,US,28.228201,-82.155899
4023,Zanesville Municipal Airport,ZZV,US,39.9444007874,-81.89209747310001
4024,Layang-Layang Airport,LAC,MY,7.37157011032,113.84400177
4025,Kukës International Airport,KFZ,AL,42.035802,20.415955
4026,Tirana International Airport Mother Teresa,TIA,AL,41.4146995544,19.7206001282
4027,Burgas Airport,BOJ,BG,42.56959915161133,27.515199661254883
4028,Gorna Oryahovitsa Airport,GOZ,BG,43.151402,25.7129
4029,Luabo Airport,LBM,MZ,-18.4139,36.1068
4030,Plovdiv International Airport,PDV,BG,42.067799,24.8508
4031,Ruse Airport,ROU,BG,43.694801,26.0567
4032,Sofia Airport,SOF,BG,42.69669342041016,23.411436080932617
4033,Stara Zagora Airport,SZR,BG,42.3766667,25.655
4034,Targovishte Airport / Buhovtsi Airfield,TGV,BG,43.306599,26.700899
4035,Varna Airport,VAR,BG,43.232101,27.8251
4036,Ercan International Airport,ECN,CY,35.15470123291016,33.49610137939453
4037,Larnaca International Airport,LCA,CY,34.875099,33.624901
4038,Loncopue Airport,LCP,AR,-38.081902,-70.643898
4039,Paphos International Airport,PFO,CY,34.717999,32.485699
4040,RAF Akrotiri,AKT,CY,34.590401,32.9879
4041,Dubrovnik Airport,DBV,HR,42.5614013671875,18.268199920654297
4042,Lošinj Island Airport,LSZ,HR,44.5657997131,14.3930997849
4043,Osijek Airport,OSI,HR,45.4627,18.8102
4044,Pula Airport,PUY,HR,44.89350128173828,13.922200202941896
4045,Rijeka Airport,RJK,HR,45.21689987182617,14.570300102233888
4046,Brač Airport,BWK,HR,43.285702,16.679701
4047,Split Airport,SPU,HR,43.53889846801758,16.29800033569336
4048,Lansdowne Airport,LDW,AU,-17.6128,126.743
4049,Zagreb Airport,ZAG,HR,45.7429008484,16.0687999725
4050,Zadar Airport,ZAD,HR,44.108299,15.3467
4051,Albacete Airport / Los Llanos Air Base,ABC,ES,38.948502,-1.86352
4052,Alicante-Elche Miguel Hernández Airport,ALC,ES,38.2822,-0.558156
4053,Almería Airport,LEI,ES,36.843899,-2.3701
4054,Asturias Airport,OVD,ES,43.563599,-6.03462
4055,Córdoba Airport,ODB,ES,37.841999,-4.84888
4056,Bilbao Airport,BIO,ES,43.301102,-2.91061
4057,Burgos Airport,RGS,ES,42.357601,-3.62076
4058,Josep Tarradellas Barcelona-El Prat Airport,BCN,ES,41.2971,2.07846
4059,Badajoz Airport,BJZ,ES,38.8913,-6.82133
4060,Castellón-Costa Azahar Airport,CDT,ES,40.213889,0.073333
4061,A Coruña Airport,LCG,ES,43.302101,-8.37726
4062,Madrid-Cuatro Vientos Airport,ECV,ES,40.370701,-3.78514
4063,Lleida-Alguaire Airport,ILD,ES,41.728185,0.535023
4064,Girona-Costa Brava Airport,GRO,ES,41.904639,2.761774
4065,F.G.L. Airport Granada-Jaén Airport,GRX,ES,37.188702,-3.77736
4066,Huesca-Pirineos Airport,HSK,ES,42.076099,-0.316667
4067,Ibiza Airport,IBZ,ES,38.872898,1.37312
4068,Jerez Airport,XRY,ES,36.744598,-6.06011
4069,San Javier Airport,MJV,ES,37.775002,-0.812389
4070,Sabadell Airfield,QSA,ES,41.520901,2.10508
4071,León Airport,LEN,ES,42.589001,-5.65556
4072,Logroño-Agoncillo Airport,RJL,ES,42.460953,-2.322235
4073,Adolfo Suárez Madrid–Barajas Airport,MAD,ES,40.471926,-3.56264
4074,Málaga-Costa del Sol Airport,AGP,ES,36.6749,-4.49911
4075,Menorca Airport,MAH,ES,39.862598,4.21865
4076,Moron Air Base,OZP,ES,37.17490005493164,-5.615940093994141
4077,Lekoni Airport,LEO,GA,-1.5724,14.2878
4078,Palma de Mallorca Airport,PMI,ES,39.551701,2.73881
4079,Pamplona Airport,PNA,ES,42.77,-1.64633
4080,Ciudad Real International Airport,CQM,ES,38.856479,-3.969944
4081,Reus Airport,REU,ES,41.1474,1.16717
4082,Rota Naval Station Airport,ROZ,ES,36.645198822,-6.34946012497
4083,Salamanca Airport,SLM,ES,40.952099,-5.50199
4084,San Sebastián Airport,EAS,ES,43.356499,-1.79061
4085,Santiago-Rosalía de Castro Airport,SCQ,ES,42.896301,-8.41514
4086,Pirineus - la Seu d'Urgel Airport,LEU,ES,42.3386,1.40917
4087,Teruel Airport,TEV,ES,40.410269,-1.217366
4088,Madrid–Torrejón Airport / Torrejón Air Base,TOJ,ES,40.487875,-3.456808
4089,Valencia Airport,VLC,ES,39.4893,-0.481625
4090,Valladolid Airport,VLL,ES,41.7061,-4.85194
4091,Vitoria Airport,VIT,ES,42.882801,-2.72447
4092,Vigo Airport,VGO,ES,42.2318,-8.62677
4093,Seve Ballesteros-Santander Airport,SDR,ES,43.427101,-3.82001
4094,Zaragoza Airport,ZAZ,ES,41.666199,-1.04155
4095,Sevilla Airport,SVQ,ES,37.417999,-5.89311
4096,St Aubin Airport,DPE,FR,49.88249969482422,1.085279941558838
4097,Calais-Dunkerque Airport,CQF,FR,50.962101,1.95476
4098,Albert-Bray Airport,BYF,FR,49.9715003967,2.69765996933
4099,Le Touquet-Côte d'Opale Airport,LTQ,FR,50.51739883422852,1.6205899715423584
4100,Agen-La Garenne Airport,AGF,FR,44.17470169067383,0.5905560255050659
4101,Bordeaux-Mérignac Airport,BOD,FR,44.8283,-0.715556
4102,Bergerac-Roumanière Airport,EGC,FR,44.82529830932617,0.5186110138893127
4103,Cognac-Châteaubernard (BA 709) Air Base,CNG,FR,45.65829849243164,-0.3174999952316284
4104,La Rochelle-Île de Ré Airport,LRH,FR,46.17919921875,-1.1952799558639526
4105,Poitiers-Biard Airport,PIS,FR,46.58769989013672,0.3066659867763519
4106,Montluçon-Guéret Airport,MCU,FR,46.222599029541016,2.363960027694702
4107,Limoges Airport,LIG,FR,45.86280059814453,1.1794400215148926
4108,Niort-Souché Airport,NIT,FR,46.313477,-0.394529
4109,Toulouse-Blagnac Airport,TLS,FR,43.629101,1.36382
4110,Pau Pyrénées Airport,PUF,FR,43.380001068115234,-0.4186109900474548
4111,Tarbes-Lourdes-Pyrénées Airport,LDE,FR,43.1786994934082,-0.0064389999024569
4112,Angoulême-Brie-Champniers Airport,ANG,FR,45.729198,0.221456
4113,Périgueux-Bassillac Airport,PGX,FR,45.19810104370117,0.815555989742279
4114,Biarritz-Anglet-Bayonne Airport,BIQ,FR,43.4683333,-1.5311111
4115,Aérodrome de Cahors-Lalbenque,ZAO,FR,44.351398,1.47528
4116,Albi-Le Séquestre Airport,LBI,FR,43.91389846801758,2.1130599975585938
4117,Castres-Mazamet Airport,DCM,FR,43.55630111694336,2.289180040359497
4118,Rodez-Marcillac Airport,RDZ,FR,44.407901763916016,2.4826700687408447
4119,Royan-Médis Airport,RYN,FR,45.62810134887695,-0.9725000262260436
4120,Rochefort-Saint-Agnant (BA 721) Airport,RCO,FR,45.88779830932617,-0.9830560088157654
4121,Aérodrome de Belle Île,BIC,FR,47.325256,-3.201255
4122,Ouessant Airport,OUI,FR,48.4632,-5.06358
4123,Île d'Yeu Airport,IDY,FR,46.71860122680664,-2.3911099433898926
4124,Colmar-Houssen Airport,CMR,FR,48.109901428222656,7.359010219573975
4125,Dole-Tavaux Airport,DLE,FR,47.042686,5.435063
4126,Megève Altiport,MVV,FR,45.823005,6.649406
4127,Aubenas-Ardèche Méridional Airport,OBS,FR,44.544203,4.372192
4128,Le Puy-Loudes Airfield,LPY,FR,45.0807,3.76289
4129,Altiport L'Alpe d'Huez - Henri GIRAUD,AHZ,FR,45.087399,6.083604
4130,Metz-Nancy-Lorraine Airport,ETZ,FR,48.9821014404,6.25131988525
4131,Angers-Loire Airport,ANE,FR,47.560299,-0.312222
4132,Bastia-Poretta Airport,BIA,FR,42.55270004272461,9.48373031616211
4133,Calvi-Sainte-Catherine Airport,CLY,FR,42.5244444,8.7930556
4134,Figari Sud-Corse Airport,FSC,FR,41.500599,9.09778
4135,Ajaccio-Napoléon Bonaparte Airport,AJA,FR,41.92359924316406,8.8029203414917
4136,Propriano Airport,PRP,FR,41.66059875488281,8.889749526977539
4137,Solenzara (BA 126) Air Base,SOZ,FR,41.92440032958984,9.406000137329102
4138,Méribel Altiport,MFX,FR,45.407505,6.577597
4139,Auxerre-Branches Airport,AUF,FR,47.85020065307617,3.497109889984131
4140,Chambéry-Savoie Airport,CMF,FR,45.63809967041016,5.880229949951172
4141,Clermont-Ferrand Auvergne Airport,CFE,FR,45.7867012024,3.1691699028
4142,Bourges Airport,BOU,FR,47.058101654052734,2.3702800273895264
4143,Courchevel Altiport,CVF,FR,45.397531,6.63498
4144,Lyon Saint-Exupéry Airport,LYS,FR,45.725556,5.081111
4145,Saint-Yan Airport,SYT,FR,46.41249847412109,4.0132598876953125
4146,Roanne-Renaison Airport,RNE,FR,46.05830001831055,4.001389980316162
4147,Annecy-Haute-Savoie-Mont Blanc Airport,NCY,FR,45.9308333,6.1063889
4148,Grenoble-Isère Airport,GNB,FR,45.3629,5.32937
4149,Valence-Chabeuil Airport,VAF,FR,44.9216,4.9699
4150,Vichy-Charmeil Airport,VHY,FR,46.169700622558594,3.4037399291992188
4151,Aurillac Airport,AUR,FR,44.89139938354492,2.4219400882720947
4152,"Châteauroux-Déols ""Marcel Dassault"" Airport",CHR,FR,46.860278,1.721111
4153,Lyon-Bron Airport,LYN,FR,45.72719955444336,4.944270133972168
4154,Cannes-Mandelieu Airport,CEQ,FR,43.542,6.95348
4155,Saint-Étienne-Bouthéon Airport,EBU,FR,45.54059982299805,4.296390056610107
4156,Carcassonne Airport,CCF,FR,43.21599960327149,2.3063199520111084
4157,Marseille Provence Airport,MRS,FR,43.439271922,5.22142410278
4158,Nice-Côte d'Azur Airport,NCE,FR,43.6584014893,7.215869903560001
4159,Perpignan-Rivesaltes (Llabanère) Airport,PGF,FR,42.74039840698242,2.8706700801849365
4160,Le Castellet Airport,CTT,FR,43.25249862670898,5.785190105438232
4161,Barcelonnette - Saint-Pons Airfield,BAE,FR,44.387198,6.609186
4162,Montpellier-Méditerranée Airport,MPL,FR,43.57619857788086,3.96301007270813
4163,Béziers-Vias Airport,BZR,FR,43.32350158691406,3.353899955749512
4164,Avignon-Caumont Airport,AVN,FR,43.90729904174805,4.901830196380615
4165,Gap - Tallard Airfield,GAT,FR,44.455002,6.03778
4166,Mende-Brenoux Airfield,MEN,FR,44.502102,3.53282
4167,Mont-Dauphin - St-Crépin Airfield,SCP,FR,44.701698,6.60028
4168,Paris Beauvais Tillé Airport,BVA,FR,49.454399,2.11278
4169,Évreux-Fauville (BA 105) Air Base,EVX,FR,49.02870178222656,1.219859957695007
4170,Le Havre Octeville Airport,LEH,FR,49.53390121459961,0.0880559980869293
4171,Châlons-Vatry Airport,XCR,FR,48.773333,4.206111
4172,Les Sables-d'Olonne Talmont Airport,LSO,FR,46.476898193359375,-1.7227799892425537
